date,hospital,requests,A+,A-,B+,B-,AB+,AB-,O+,O-
2022-09-24,Hospital Tampin,0,0,0,0,0,0,0,0,0
2022-09-24,Hospital Jelebu,0,0,0,0,0,0,0,0,0
2022-09-24,Hospital Jempol,35,8,5,4,6,1,3,5,3
2022-09-24,Hospital Rembau,28,3,7,2,2,3,4,6,1
2022-09-24,Tengku Ampuan Afzan Hospital,0,0,0,0,0,0,0,0,0
2022-09-24,Hospital Pekan,16,3,1,2,0,3,2,2,3
2022-09-24,Hospital Kuala Lipis,0,0,0,0,0,0,0,0,0
2022-09-24,Hospital Raub,14,2,3,2,1,3,1,1,1
2022-09-24,Hospital Bentong,0,0,0,0,0,0,0,0,0
2022-09-24,Hospital Jerantut,0,0,0,0,0,0,0,0,0
2022-09-24,Hospital Jengka,0,0,0,0,0,0,0,0,0
2022-09-24,Hospital Muadzam Shah,0,0,0,0,0,0,0,0,0
2022-09-24,"Hospital Sultan Haji Ahmad Shah, Temerloh",32,5,4,3,4,7,4,1,4
2022-09-24,Hospital Cameron Highlands,32,5,6,3,5,6,5,2,0
2022-09-24,Hospital Rompin,6,0,0,3,0,1,0,1,1
2022-09-24,Hospital Universiti Islam Antabangsa (UIA) Kuantan,12,1,3,2,2,0,1,1,2
2022-09-24,Hospital Bera,7,0,1,2,0,2,0,2,0
2022-09-24,Penang General Hospital,7,0,2,2,1,2,0,0,0
2022-09-24,Hospital Sungai Bakap,24,4,5,2,4,2,1,3,3
2022-09-24,Hospital Bukit Mertajam,8,0,1,0,0,0,1,4,2
2022-09-24,Hospital Balik Pulau,8,0,3,0,0,2,0,0,3
2022-09-24,Hospital Seberang Jaya,25,1,7,1,3,2,1,3,7
2022-09-24,Hospital Kepala Batas,0,0,0,0,0,0,0,0,0
2022-09-24,Hospital Batu Gajah,14,3,4,1,2,0,3,1,0
2022-09-24,"Hospital Bahagia Ulu Kinta, Tanjung Rambutan",40,8,5,5,3,7,4,4,4
2022-09-24,Hospital Changkat Melintang,24,3,2,0,4,4,4,2,5
2022-09-24,Hospital Grik,0,0,0,0,0,0,0,0,0
2022-09-24,Hospital Kampar,5,1,0,0,1,0,0,3,0
2022-09-24,Hospital Kuala Kangsar,8,2,1,0,0,1,3,0,1
2022-09-24,Hospital Parit Buntar,0,0,0,0,0,0,0,0,0
2022-09-24,"Hospital Raja Permaisuri Bainun, Ipoh",24,4,4,4,1,2,2,4,3
2022-09-24,Hospital Selama,20,3,3,3,3,1,1,3,3
2022-09-24,Hospital Seri Manjung,30,4,3,6,6,2,2,4,3
2022-09-24,Hospital Sg. Siput,6,0,0,0,0,1,0,3,2
2022-09-24,Hospital Slim River,96,17,8,15,9,15,5,17,10
2022-09-24,Hospital Tapah,5,0,1,2,1,0,1,0,0
2022-09-24,Hospital Taiping,0,0,0,0,0,0,0,0,0
2022-09-24,Hospital Teluk Intan,0,0,0,0,0,0,0,0,0
2022-09-24,"Hospital Tuanku Fauziah, Kangar",7,3,2,0,2,0,0,0,0
2022-09-24,Putrajaya Hospital,0,0,0,0,0,0,0,0,0
2022-09-24,National Cancer Institute,8,0,1,0,2,1,0,1,3
2022-09-24,"Queen Elizabeth Hospital, Kota Kinabalu (I & II)",42,4,3,7,5,3,7,5,8
2022-09-24,"Duchess of Kent Hospital, Sandakan",0,0,0,0,0,0,0,0,0
2022-09-24,Hospital Beaufort,8,1,2,0,1,0,0,3,1
2022-09-24,Hospital Beluran,10,0,2,0,2,0,2,1,3
2022-09-24,Hospital Keningau,0,0,0,0,0,0,0,0,0
2022-09-24,Hospital Kinabatangan,18,1,1,4,2,2,3,2,3
2022-09-24,Hospital Kota Belud,7,1,0,1,0,3,0,0,2
2022-09-24,Hospital Kota Marudu,32,6,2,8,1,6,5,1,3
2022-09-24,Hospital Kuala Penyu,7,2,0,2,1,0,0,1,1
2022-09-24,Hospital Kudat,0,0,0,0,0,0,0,0,0
2022-09-24,Hospital Lahad Datu,10,1,2,1,0,1,1,3,1
2022-09-24,Hospital Mesra Bukit Padang,15,1,2,2,4,1,2,1,2
2022-09-24,Hospital Papar,5,1,1,1,1,0,1,0,0
2022-09-24,Hospital Ranau,40,6,4,6,4,4,6,4,6
2022-09-24,Hospital Semporna,28,6,2,3,5,2,3,3,4
2022-09-24,Hospital Sipitang,0,0,0,0,0,0,0,0,0
2022-09-24,Hospital Tambunan,0,0,0,0,0,0,0,0,0
2022-09-24,Hospital Tawau,6,1,0,0,1,0,1,1,2
2022-09-24,Hospital Tenom,8,2,2,1,0,0,0,1,2
2022-09-24,Hospital Wanita dan Kanak-Kanak Sabah[5],48,7,5,10,2,7,2,6,9
2022-09-24,Sarawak General Hospital,14,6,0,1,1,0,1,1,4
2022-09-24,"Sarawak General Hospital, Kota Samarahan (Cardiac services)",5,3,0,0,0,1,0,1,0
2022-09-24,Hospital Bau,10,2,2,3,0,0,1,0,2
2022-09-24,Hospital Sibu,14,4,4,1,1,1,1,1,1
2022-09-24,Hospital Miri,0,0,0,0,0,0,0,0,0
2022-09-24,Hospital Sarikei,0,0,0,0,0,0,0,0,0
2022-09-24,Hospital Sri Aman,0,0,0,0,0,0,0,0,0
2022-09-24,Hospital Limbang,14,2,0,1,5,3,1,0,2
2022-09-24,Hospital Lawas,0,0,0,0,0,0,0,0,0
2022-09-24,Hospital Kapit,0,0,0,0,0,0,0,0,0
2022-09-24,Hospital Sentosa,0,0,0,0,0,0,0,0,0
2022-09-24,Hospital Mukah,7,1,1,1,1,0,0,2,1
2022-09-24,Hospital Marudi,0,0,0,0,0,0,0,0,0
2022-09-24,Hospital Lundu,0,0,0,0,0,0,0,0,0
2022-09-24,Hospital Bintulu,0,0,0,0,0,0,0,0,0
2022-09-24,Hospital Betong,8,1,1,0,0,3,0,2,1
2022-09-24,Hospital Serian,12,1,0,2,3,1,3,2,0
2022-09-24,Hospital Simunjan,10,1,2,1,2,1,1,2,0
2022-09-24,Rajah Charles Brooke Memorial Hospital,10,1,0,0,2,3,1,1,2
2022-09-24,Hospital Kanowit,8,1,0,2,1,1,1,2,0
2022-09-24,Hospital Saratok,42,4,6,9,4,10,1,3,5
2022-09-24,Hospital Dalat,0,0,0,0,0,0,0,0,0
2022-09-24,Hospital Shah Alam,6,1,1,1,0,1,1,1,0
2022-09-24,Hospital Ampang,8,1,1,2,2,0,1,0,1
2022-09-24,Hospital Banting,0,0,0,0,0,0,0,0,0
2022-09-24,Hospital Kajang,35,7,2,3,3,7,4,4,5
2022-09-24,Hospital Kuala Kubu Baru,32,4,0,6,7,5,3,5,2
2022-09-24,Hospital Selayang,56,3,12,3,9,6,8,9,6
2022-09-24,Hospital Sultan Idris Shah Serdang,40,9,3,3,5,3,9,3,5
2022-09-24,Hospital Sungai Buloh,24,3,2,8,4,1,1,1,4
2022-09-24,Hospital Tanjung Karang,30,5,2,6,3,4,3,3,4
2022-09-24,"Hospital Tengku Ampuan Jemaah, Sabak Bernam",32,7,4,3,8,1,3,3,3
2022-09-24,"Hospital Tengku Ampuan Rahimah, Klang",42,10,5,2,7,8,6,3,1
2022-09-24,Universiti Putra Malaysia Teaching Hospital,14,2,1,4,4,1,0,1,1
2022-09-24,"Universiti Teknologi MARA Teaching Hospital, Puncak Alam",12,0,1,2,0,2,1,2,4
2022-09-24,"Hospital Sultanah Nur Zahirah, Kuala Terengganu",42,4,8,8,6,5,3,4,4
2022-09-24,Hospital Dungun,14,2,0,1,1,5,3,1,1
2022-09-24,Hospital Kemaman,24,2,3,4,5,1,5,3,1
2022-09-24,Hospital Besut,0,0,0,0,0,0,0,0,0
2022-09-24,Hospital Hulu Terengganu,10,0,1,0,2,1,2,0,4
2022-09-24,Hospital Setiu,10,0,1,3,1,2,1,0,2
2022-09-25,"Hospital Pakar Sultanah Fatimah, Muar",28,1,1,6,6,5,0,2,7
2022-09-25,"Hospital Sultanah Nora Ismail, Batu Pahat",0,0,0,0,0,0,0,0,0
2022-09-25,"Hospital Enche Besar Hajjah Kalsom, Kluang",54,10,11,5,5,4,8,4,7
2022-09-25,Hospital Segamat,25,3,3,0,0,6,1,7,5
2022-09-25,Hospital Pontian,14,2,2,0,3,3,0,1,3
2022-09-25,Hospital Kota Tinggi,42,3,5,8,3,4,6,8,5
2022-09-25,Hospital Mersing,40,6,4,6,4,5,7,4,4
2022-09-25,Hospital Tangkak,0,0,0,0,0,0,0,0,0
2022-09-25,"Hospital Temenggung Seri Maharaja Tun Ibrahim, Kulai",16,3,1,4,3,1,1,3,0
2022-09-25,Sultan Ismail Hospital,0,0,0,0,0,0,0,0,0
2022-09-25,"Hospital Sultanah Aminah, Johor Bahru[2]",18,1,5,2,2,2,0,4,2
2022-09-25,"Sultanah Bahiyah Hospital, Alor Setar",54,6,2,11,7,4,11,7,6
2022-09-25,"Sultan Abdul Halim Hospital, Sungai Petani",0,0,0,0,0,0,0,0,0
2022-09-25,Pendang Hospital,0,0,0,0,0,0,0,0,0
2022-09-25,Kulim Hospital,48,5,5,8,3,7,8,7,5
2022-09-25,Baling Hospital,24,4,3,2,3,2,4,3,3
2022-09-25,Sik Hospital,0,0,0,0,0,0,0,0,0
2022-09-25,Hospital Yan,0,0,0,0,0,0,0,0,0
2022-09-25,Hospital Jitra,18,4,3,2,1,2,4,2,0
2022-09-25,Hospital Kuala Nerang,40,8,9,4,2,6,7,2,2
2022-09-25,"Hospital Raja Perempuan Zainab II, Kota Bharu",0,0,0,0,0,0,0,0,0
2022-09-25,Hospital Pasir Mas,24,1,5,2,2,3,5,3,3
2022-09-25,Hospital Tumpat,85,4,11,5,13,20,9,16,7
2022-09-25,Hospital Machang,35,4,2,7,4,5,3,1,9
2022-09-25,Hospital Jeli,5,1,2,0,0,1,0,1,0
2022-09-25,Hospital Tanah Merah,0,0,0,0,0,0,0,0,0
2022-09-25,"Hospital Tengku Anis, Pasir Putih",0,0,0,0,0,0,0,0,0
2022-09-25,Hospital Gua Musang,32,3,5,8,2,2,2,4,6
2022-09-25,Hospital Kuala Krai,0,0,0,0,0,0,0,0,0
2022-09-25,Hospital Universiti Sains Malaysia (HUSM),7,1,2,0,0,2,1,0,1
2022-09-25,Kuala Lumpur Hospital,30,4,7,4,4,4,4,1,2
2022-09-25,National Heart Institute of Malaysia (IJN),10,0,2,1,2,1,0,1,3
2022-09-25,Hospital Canselor Tuanku Muhriz UKM (HCTM),6,0,2,1,0,1,1,0,1
2022-09-25,University Malaya Medical Centre (UMMC),7,0,0,0,1,1,1,1,3
2022-09-25,Hospital Angkatan Tentera Tuanku Mizan,40,6,5,5,5,6,3,5,5
2022-09-25,Hospital Rehabilitasi Cheras,40,5,6,8,3,7,2,4,5
2022-09-25,Hospital Nukleus Labuan,18,2,2,2,2,3,4,2,1
2022-09-25,Jabatan Kesihatan Labuan,0,0,0,0,0,0,0,0,0
2022-09-25,Malacca General Hospital,56,5,8,5,5,5,10,5,13
2022-09-25,Hospital Alor Gajah,0,0,0,0,0,0,0,0,0
2022-09-25,Hospital Jasin,24,4,4,2,2,7,1,3,1
2022-09-25,Hospital Angkatan Tentera Terendak,0,0,0,0,0,0,0,0,0
2022-09-25,Tuanku Ja'afar Hospital,12,1,2,1,2,3,0,0,3
2022-09-25,"Hospital Tuanku Ampuan Najihah, Kuala Pilah",0,0,0,0,0,0,0,0,0
2022-09-25,Hospital Port Dickson,0,0,0,0,0,0,0,0,0
2022-09-25,Hospital Tampin,0,0,0,0,0,0,0,0,0
2022-09-25,Hospital Jelebu,0,0,0,0,0,0,0,0,0
2022-09-25,Hospital Jempol,30,4,4,5,2,1,6,5,3
2022-09-25,Hospital Rembau,12,2,2,2,0,0,1,2,3
2022-09-25,Tengku Ampuan Afzan Hospital,16,2,5,3,1,2,1,1,1
2022-09-25,Hospital Pekan,0,0,0,0,0,0,0,0,0
2022-09-25,Hospital Kuala Lipis,0,0,0,0,0,0,0,0,0
2022-09-25,Hospital Raub,18,3,2,3,1,2,2,3,2
2022-09-25,Hospital Bentong,0,0,0,0,0,0,0,0,0
2022-09-25,Hospital Jerantut,0,0,0,0,0,0,0,0,0
2022-09-25,Hospital Jengka,0,0,0,0,0,0,0,0,0
2022-09-25,Hospital Muadzam Shah,0,0,0,0,0,0,0,0,0
2022-09-25,"Hospital Sultan Haji Ahmad Shah, Temerloh",25,2,6,3,3,6,2,1,2
2022-09-25,Hospital Cameron Highlands,30,4,3,1,2,5,4,4,7
2022-09-25,Hospital Rompin,10,2,2,0,0,2,0,2,2
2022-09-25,Hospital Universiti Islam Antabangsa (UIA) Kuantan,0,0,0,0,0,0,0,0,0
2022-09-25,Hospital Bera,24,5,2,2,0,7,2,5,1
2022-09-25,Penang General Hospital,5,0,1,1,1,0,0,1,1
2022-09-25,Hospital Sungai Bakap,8,0,1,0,1,1,2,0,3
2022-09-25,Hospital Bukit Mertajam,10,1,1,3,0,1,0,1,3
2022-09-25,Hospital Balik Pulau,0,0,0,0,0,0,0,0,0
2022-09-25,Hospital Seberang Jaya,32,6,2,7,6,1,3,4,3
2022-09-25,Hospital Kepala Batas,12,3,2,2,0,0,4,0,1
2022-09-25,Hospital Batu Gajah,16,0,1,3,2,2,3,3,2
2022-09-25,"Hospital Bahagia Ulu Kinta, Tanjung Rambutan",48,11,4,3,2,7,6,8,7
2022-09-25,Hospital Changkat Melintang,63,8,5,11,10,9,8,4,8
2022-09-25,Hospital Grik,0,0,0,0,0,0,0,0,0
2022-09-25,Hospital Kampar,0,0,0,0,0,0,0,0,0
2022-09-25,Hospital Kuala Kangsar,21,2,5,3,0,3,4,3,1
2022-09-25,Hospital Parit Buntar,6,1,1,0,1,0,3,0,0
2022-09-25,"Hospital Raja Permaisuri Bainun, Ipoh",35,3,3,1,5,8,3,9,3
2022-09-25,Hospital Selama,0,0,0,0,0,0,0,0,0
2022-09-25,Hospital Seri Manjung,0,0,0,0,0,0,0,0,0
2022-09-25,Hospital Sg. Siput,0,0,0,0,0,0,0,0,0
2022-09-25,Hospital Slim River,54,2,8,7,9,8,10,6,4
2022-09-25,Hospital Tapah,6,1,1,0,1,0,1,0,2
2022-09-25,Hospital Taiping,6,0,1,0,0,1,1,2,1
2022-09-25,Hospital Teluk Intan,0,0,0,0,0,0,0,0,0
2022-09-25,"Hospital Tuanku Fauziah, Kangar",0,0,0,0,0,0,0,0,0
2022-09-25,Putrajaya Hospital,0,0,0,0,0,0,0,0,0
2022-09-25,National Cancer Institute,32,6,6,4,3,4,1,5,3
2022-09-25,"Queen Elizabeth Hospital, Kota Kinabalu (I & II)",15,2,1,0,0,4,3,4,1
2022-09-25,"Duchess of Kent Hospital, Sandakan",16,5,1,3,2,2,2,0,1
2022-09-25,Hospital Beaufort,8,2,0,1,0,1,1,2,1
2022-09-25,Hospital Beluran,0,0,0,0,0,0,0,0,0
2022-09-25,Hospital Keningau,12,1,0,0,2,1,2,2,4
2022-09-25,Hospital Kinabatangan,7,1,1,0,1,1,0,1,2
2022-09-25,Hospital Kota Belud,6,0,1,1,0,0,1,2,1
2022-09-25,Hospital Kota Marudu,30,5,3,4,2,4,6,3,3
2022-09-25,Hospital Kuala Penyu,0,0,0,0,0,0,0,0,0
2022-09-25,Hospital Kudat,5,0,1,1,1,0,1,0,1
2022-09-25,Hospital Lahad Datu,18,3,3,2,0,1,4,4,1
2022-09-25,Hospital Mesra Bukit Padang,12,2,2,2,0,3,1,1,1
2022-09-25,Hospital Papar,12,2,1,0,3,2,0,3,1
2022-09-25,Hospital Ranau,42,4,8,6,5,4,4,8,3
2022-09-25,Hospital Semporna,15,2,1,3,2,2,2,2,1
2022-09-25,Hospital Sipitang,0,0,0,0,0,0,0,0,0
2022-09-25,Hospital Tambunan,0,0,0,0,0,0,0,0,0
2022-09-25,Hospital Tawau,14,2,1,2,1,1,2,1,4
2022-09-25,Hospital Tenom,0,0,0,0,0,0,0,0,0
2022-09-25,Hospital Wanita dan Kanak-Kanak Sabah[5],24,3,1,4,2,4,5,3,2
2022-09-25,Sarawak General Hospital,0,0,0,0,0,0,0,0,0
2022-09-25,"Sarawak General Hospital, Kota Samarahan (Cardiac services)",0,0,0,0,0,0,0,0,0
2022-09-25,Hospital Bau,0,0,0,0,0,0,0,0,0
2022-09-25,Hospital Sibu,0,0,0,0,0,0,0,0,0
2022-09-25,Hospital Miri,0,0,0,0,0,0,0,0,0
2022-09-25,Hospital Sarikei,0,0,0,0,0,0,0,0,0
2022-09-25,Hospital Sri Aman,24,2,3,4,5,2,0,4,4
2022-09-25,Hospital Limbang,0,0,0,0,0,0,0,0,0
2022-09-25,Hospital Lawas,0,0,0,0,0,0,0,0,0
2022-09-25,Hospital Kapit,0,0,0,0,0,0,0,0,0
2022-09-25,Hospital Sentosa,0,0,0,0,0,0,0,0,0
2022-09-25,Hospital Mukah,16,0,2,4,1,4,1,3,1
2022-09-25,Hospital Marudi,0,0,0,0,0,0,0,0,0
2022-09-25,Hospital Lundu,8,0,0,0,4,0,3,0,1
2022-09-25,Hospital Bintulu,5,0,0,0,1,1,0,1,2
2022-09-25,Hospital Betong,0,0,0,0,0,0,0,0,0
2022-09-25,Hospital Serian,6,0,1,2,0,0,2,0,1
2022-09-25,Hospital Simunjan,6,1,0,1,0,1,0,2,1
2022-09-25,Rajah Charles Brooke Memorial Hospital,21,1,3,3,5,2,3,2,2
2022-09-25,Hospital Kanowit,0,0,0,0,0,0,0,0,0
2022-09-25,Hospital Saratok,35,3,4,2,6,3,5,3,9
2022-09-25,Hospital Dalat,7,1,1,2,1,0,1,0,1
2022-09-25,Hospital Shah Alam,0,0,0,0,0,0,0,0,0
2022-09-25,Hospital Ampang,0,0,0,0,0,0,0,0,0
2022-09-25,Hospital Banting,0,0,0,0,0,0,0,0,0
2022-09-25,Hospital Kajang,12,1,1,1,3,1,1,2,2
2022-09-25,Hospital Kuala Kubu Baru,40,5,6,8,3,5,2,4,7
2022-09-25,Hospital Selayang,32,5,5,2,2,5,2,6,5
2022-09-25,Hospital Sultan Idris Shah Serdang,28,3,3,5,2,4,5,2,4
2022-09-25,Hospital Sungai Buloh,16,0,3,3,1,4,1,3,1
2022-09-25,Hospital Tanjung Karang,42,3,5,9,2,5,4,7,7
2022-09-25,"Hospital Tengku Ampuan Jemaah, Sabak Bernam",16,2,3,0,1,2,0,5,3
2022-09-25,"Hospital Tengku Ampuan Rahimah, Klang",42,6,3,5,6,6,7,3,6
2022-09-25,Universiti Putra Malaysia Teaching Hospital,5,0,2,2,0,1,0,0,0
2022-09-25,"Universiti Teknologi MARA Teaching Hospital, Puncak Alam",6,0,3,1,0,0,0,1,1
2022-09-25,"Hospital Sultanah Nur Zahirah, Kuala Terengganu",40,10,5,7,3,4,4,3,4
2022-09-25,Hospital Dungun,12,2,2,0,1,1,2,0,4
2022-09-25,Hospital Kemaman,7,0,0,1,1,0,2,1,2
2022-09-25,Hospital Besut,0,0,0,0,0,0,0,0,0
2022-09-25,Hospital Hulu Terengganu,0,0,0,0,0,0,0,0,0
2022-09-25,Hospital Setiu,30,0,1,7,4,4,5,4,5
2022-09-26,"Hospital Pakar Sultanah Fatimah, Muar",0,0,0,0,0,0,0,0,0
2022-09-26,"Hospital Sultanah Nora Ismail, Batu Pahat",0,0,0,0,0,0,0,0,0
2022-09-26,"Hospital Enche Besar Hajjah Kalsom, Kluang",30,4,4,3,6,5,4,4,0
2022-09-26,Hospital Segamat,90,20,8,13,8,13,12,8,8
2022-09-26,Hospital Pontian,32,4,4,4,2,3,5,5,5
2022-09-26,Hospital Kota Tinggi,7,0,2,0,2,0,0,1,2
2022-09-26,Hospital Mersing,14,2,4,0,0,1,4,1,2
2022-09-26,Hospital Tangkak,5,0,0,2,0,3,0,0,0
2022-09-26,"Hospital Temenggung Seri Maharaja Tun Ibrahim, Kulai",7,2,1,0,0,1,1,1,1
2022-09-26,Sultan Ismail Hospital,0,0,0,0,0,0,0,0,0
2022-09-26,"Hospital Sultanah Aminah, Johor Bahru[2]",10,3,1,0,2,2,0,1,1
2022-09-26,"Sultanah Bahiyah Hospital, Alor Setar",32,5,2,4,5,6,2,3,5
2022-09-26,"Sultan Abdul Halim Hospital, Sungai Petani",0,0,0,0,0,0,0,0,0
2022-09-26,Pendang Hospital,0,0,0,0,0,0,0,0,0
2022-09-26,Kulim Hospital,15,0,0,4,1,0,6,0,4
2022-09-26,Baling Hospital,16,4,0,4,4,2,0,2,0
2022-09-26,Sik Hospital,5,2,0,1,0,0,1,1,0
2022-09-26,Hospital Yan,14,1,3,3,1,0,0,4,2
2022-09-26,Hospital Jitra,24,2,3,2,2,4,2,6,3
2022-09-26,Hospital Kuala Nerang,30,4,0,3,4,6,8,4,1
2022-09-26,"Hospital Raja Perempuan Zainab II, Kota Bharu",6,0,1,0,1,1,1,1,1
2022-09-26,Hospital Pasir Mas,14,0,3,3,2,1,0,3,2
2022-09-26,Hospital Tumpat,60,9,11,5,9,4,8,8,6
2022-09-26,Hospital Machang,0,0,0,0,0,0,0,0,0
2022-09-26,Hospital Jeli,7,1,0,1,2,0,1,0,2
2022-09-26,Hospital Tanah Merah,7,0,2,3,0,1,0,1,0
2022-09-26,"Hospital Tengku Anis, Pasir Putih",6,1,0,0,2,1,1,0,1
2022-09-26,Hospital Gua Musang,30,5,3,4,3,3,2,7,3
2022-09-26,Hospital Kuala Krai,12,1,3,3,3,0,0,1,1
2022-09-26,Hospital Universiti Sains Malaysia (HUSM),0,0,0,0,0,0,0,0,0
2022-09-26,Kuala Lumpur Hospital,24,3,4,1,3,0,3,7,3
2022-09-26,National Heart Institute of Malaysia (IJN),14,2,2,3,1,1,3,0,2
2022-09-26,Hospital Canselor Tuanku Muhriz UKM (HCTM),25,4,0,2,3,3,2,7,4
2022-09-26,University Malaya Medical Centre (UMMC),10,1,0,3,0,0,1,2,3
2022-09-26,Hospital Angkatan Tentera Tuanku Mizan,32,4,4,5,3,5,2,6,3
2022-09-26,Hospital Rehabilitasi Cheras,15,0,3,3,2,2,2,1,2
2022-09-26,Hospital Nukleus Labuan,0,0,0,0,0,0,0,0,0
2022-09-26,Jabatan Kesihatan Labuan,0,0,0,0,0,0,0,0,0
2022-09-26,Malacca General Hospital,15,1,3,2,2,2,0,1,4
2022-09-26,Hospital Alor Gajah,21,4,2,5,0,1,3,3,3
2022-09-26,Hospital Jasin,14,0,1,1,4,1,0,3,4
2022-09-26,Hospital Angkatan Tentera Terendak,5,2,0,0,0,1,1,1,0
2022-09-26,Tuanku Ja'afar Hospital,15,1,3,1,1,3,3,2,1
2022-09-26,"Hospital Tuanku Ampuan Najihah, Kuala Pilah",0,0,0,0,0,0,0,0,0
2022-09-26,Hospital Port Dickson,0,0,0,0,0,0,0,0,0
2022-09-26,Hospital Tampin,0,0,0,0,0,0,0,0,0
2022-09-26,Hospital Jelebu,0,0,0,0,0,0,0,0,0
2022-09-26,Hospital Jempol,64,7,12,5,7,6,9,11,7
2022-09-26,Hospital Rembau,24,2,6,6,4,2,3,1,0
2022-09-26,Tengku Ampuan Afzan Hospital,0,0,0,0,0,0,0,0,0
2022-09-26,Hospital Pekan,0,0,0,0,0,0,0,0,0
2022-09-26,Hospital Kuala Lipis,0,0,0,0,0,0,0,0,0
2022-09-26,Hospital Raub,8,0,1,1,1,0,3,2,0
2022-09-26,Hospital Bentong,14,1,3,1,2,2,2,1,2
2022-09-26,Hospital Jerantut,6,2,2,0,0,1,0,1,0
2022-09-26,Hospital Jengka,0,0,0,0,0,0,0,0,0
2022-09-26,Hospital Muadzam Shah,0,0,0,0,0,0,0,0,0
2022-09-26,"Hospital Sultan Haji Ahmad Shah, Temerloh",10,3,1,1,1,1,2,0,1
2022-09-26,Hospital Cameron Highlands,24,1,6,3,2,4,1,4,3
2022-09-26,Hospital Rompin,0,0,0,0,0,0,0,0,0
2022-09-26,Hospital Universiti Islam Antabangsa (UIA) Kuantan,0,0,0,0,0,0,0,0,0
2022-09-26,Hospital Bera,28,2,4,7,6,2,2,3,2
2022-09-26,Penang General Hospital,14,3,2,2,2,2,1,1,1
2022-09-26,Hospital Sungai Bakap,0,0,0,0,0,0,0,0,0
2022-09-26,Hospital Bukit Mertajam,16,2,4,2,0,1,3,2,2
2022-09-26,Hospital Balik Pulau,12,2,1,3,1,2,1,0,2
2022-09-26,Hospital Seberang Jaya,14,1,3,1,1,2,1,2,3
2022-09-26,Hospital Kepala Batas,16,2,0,3,1,3,4,0,3
2022-09-26,Hospital Batu Gajah,8,1,1,0,1,1,3,1,0
2022-09-26,"Hospital Bahagia Ulu Kinta, Tanjung Rambutan",35,5,9,7,3,3,2,4,2
2022-09-26,Hospital Changkat Melintang,20,0,2,2,5,0,4,2,5
2022-09-26,Hospital Grik,6,0,1,0,2,0,0,1,2
2022-09-26,Hospital Kampar,0,0,0,0,0,0,0,0,0
2022-09-26,Hospital Kuala Kangsar,10,0,4,1,0,0,2,2,1
2022-09-26,Hospital Parit Buntar,0,0,0,0,0,0,0,0,0
2022-09-26,"Hospital Raja Permaisuri Bainun, Ipoh",8,0,3,2,0,0,2,1,0
2022-09-26,Hospital Selama,10,2,1,0,3,2,0,0,2
2022-09-26,Hospital Seri Manjung,12,2,1,1,3,1,1,2,1
2022-09-26,Hospital Sg. Siput,0,0,0,0,0,0,0,0,0
2022-09-26,Hospital Slim River,54,7,8,8,4,9,6,8,4
2022-09-26,Hospital Tapah,0,0,0,0,0,0,0,0,0
2022-09-26,Hospital Taiping,0,0,0,0,0,0,0,0,0
2022-09-26,Hospital Teluk Intan,0,0,0,0,0,0,0,0,0
2022-09-26,"Hospital Tuanku Fauziah, Kangar",18,1,4,2,6,2,1,1,1
2022-09-26,Putrajaya Hospital,0,0,0,0,0,0,0,0,0
2022-09-26,National Cancer Institute,21,5,2,1,3,2,1,4,3
2022-09-26,"Queen Elizabeth Hospital, Kota Kinabalu (I & II)",30,5,0,4,4,4,4,5,4
2022-09-26,"Duchess of Kent Hospital, Sandakan",0,0,0,0,0,0,0,0,0
2022-09-26,Hospital Beaufort,0,0,0,0,0,0,0,0,0
2022-09-26,Hospital Beluran,21,4,1,6,1,3,2,1,3
2022-09-26,Hospital Keningau,8,0,0,0,0,1,0,5,2
2022-09-26,Hospital Kinabatangan,10,2,0,0,2,1,2,3,0
2022-09-26,Hospital Kota Belud,0,0,0,0,0,0,0,0,0
2022-09-26,Hospital Kota Marudu,54,2,5,10,5,6,7,9,10
2022-09-26,Hospital Kuala Penyu,0,0,0,0,0,0,0,0,0
2022-09-26,Hospital Kudat,0,0,0,0,0,0,0,0,0
2022-09-26,Hospital Lahad Datu,21,1,3,2,1,5,2,6,1
2022-09-26,Hospital Mesra Bukit Padang,10,1,2,3,1,1,0,1,1
2022-09-26,Hospital Papar,8,0,0,0,1,2,0,1,4
2022-09-26,Hospital Ranau,36,5,3,3,5,3,4,7,6
2022-09-26,Hospital Semporna,16,2,1,3,3,2,1,2,2
2022-09-26,Hospital Sipitang,8,0,1,1,1,0,1,1,3
2022-09-26,Hospital Tambunan,0,0,0,0,0,0,0,0,0
2022-09-26,Hospital Tawau,0,0,0,0,0,0,0,0,0
2022-09-26,Hospital Tenom,0,0,0,0,0,0,0,0,0
2022-09-26,Hospital Wanita dan Kanak-Kanak Sabah[5],56,5,5,7,8,6,13,6,6
2022-09-26,Sarawak General Hospital,0,0,0,0,0,0,0,0,0
2022-09-26,"Sarawak General Hospital, Kota Samarahan (Cardiac services)",0,0,0,0,0,0,0,0,0
2022-09-26,Hospital Bau,32,6,5,0,5,1,8,4,3
2022-09-26,Hospital Sibu,7,1,0,3,1,1,1,0,0
2022-09-26,Hospital Miri,0,0,0,0,0,0,0,0,0
2022-09-26,Hospital Sarikei,8,1,1,1,0,1,1,1,2
2022-09-26,Hospital Sri Aman,16,4,2,0,3,3,1,2,1
2022-09-26,Hospital Limbang,6,1,2,1,0,1,1,0,0
